Person ID,weight,BIRTHDAY,Gender,Number_of children,People_in_Household
24021534,7746.09,19400701,male,0,2-HH
17764978,6495.48,19370901,female,0,2-HH
1292873,4489.43,19600301,female,0,1 -HH (female)
86954740,2363.40,19600801,male,0,1-HH (male)
19976,4240.94,19540901,male,0,2-HH
770759,6495.48,19530301,female,0,2-HH
665194621,6023.43,19580401,male,0,1-HH (male)
4386090,12545.11,19540201,male,0,2-HH
35949,11906.80,19510701,female,0,2-HH
4655175,2833.09,19381101,male,0,1-HH (male)
132502883,1695.06,19521001,male,0,2-HH
32721,2308.46,19481101,female,0,2-HH
522640,2176.39,19660401,female,0,1 -HH (female)
476019203,1695.06,19490301,female,0,2-HH
7899,1695.06,19520201,male,0,2-HH
536986034,#NULL!,19611001,male,0,2-HH
41842,#NULL!,19560501,male,0,2-HH
452476288,2870.99,19691201,male,0,2-HH
134963,2366.51,19530201,male,0,2-HH
257156,1216.45,19530301,female,0,2-HH
1456021,#NULL!,19580401,male,0,2-HH
68679,5785.80,19480501,male,0,1-HH (male)
136367343,2773.13,19540701,female,0,2-HH
697389911,3770.78,19541001,male,0,2-HH
581985332,#NULL!,19420401,male,0,1-HH (male)
12381759,#NULL!,19461001,male,0,2-HH
901600,2911.74,19400901,male,0,1-HH (male)
57364,#NULL!,19500501,male,0,2-HH
876832651,#NULL!,19680101,male,0,3-HH
357627592,2983.69,19590701,male,0,1-HH (male)
10783586,3988.18,19620101,female,0,3-HH
6689,1625.43,19530201,female,0,3-HH
59531070,2912.90,19491201,male,0,2-HH
18828516,#NULL!,19461201,female,0,2-HH
127783588,8124.16,19370701,female,0,2-HH
413454370,6452.54,19410301,male,0,2-HH
44539,7376.96,19740401,male,0,4-HH
11742498,1881.09,19400801,female,0,2-HH
88752669,3853.63,19650701,male,0,2-HH
225269107,7595.18,19570301,female,0,1 -HH (female)
904476100,#NULL!,19650501,male,0,2-HH
28532731,3746.59,19660701,female,0,4-HH
8278,#NULL!,19671001,female,0,2-HH
882626,#NULL!,19350901,female,0,1 -HH (female)
5228977,#NULL!,19630301,male,0,2-HH
1007,2966.01,19421201,male,0,2-HH
7712247,#NULL!,19611001,male,0,5-HH
354555612,3830.53,19670701,male,0,2-HH
718125787,4853.47,19650801,female,0,2-HH
7245,2870.99,19660901,male,0,2-HH
25661735,4424.82,19650501,female,0,3-HH
9265900,15412.99,19960301,female,0,3-HH
233025568,800.21,19690801,male,0,1-HH (male)
471152462,25532.63,19660401,male,0,4-HH
40722022,1695.06,19650201,female,0,4-HH
77690766,7423.07,19950501,male,0,4-HH
16092,7423.07,19980401,male,0,4-HH
9531,1187.52,19431001,male,0,1-HH (male)
6619051,#NULL!,19630901,male,0,3-HH
446888841,#NULL!,19370201,female,0,1 -HH (female)
330443,16021.59,19420701,male,0,1-HH (male)
28629,15878.40,19350801,male,0,1-HH (male)
308607636,3993.90,19490601,male,0,2-HH
702512,2286.34,19500101,male,0,1-HH (male)
236394,2079.74,19390401,female,0,2-HH
53584,2187.10,19580801,female,0,2-HH
91500213,3371.63,19590201,male,0,2-HH
4701,3258.30,19620101,male,0,2-HH
78132,1527.30,19600101,female,0,2-HH
576786640,2844.80,19450901,male,0,1-HH (male)
46459,5868.55,19480101,male,0,1-HH (male)
157293469,#NULL!,19660401,male,0,2-HH
2839,1695.06,19450701,female,0,2-HH
69567907,1695.06,19470301,male,0,2-HH
78279923,#NULL!,19520201,female,0,2-HH
22122069,25140.26,19490901,male,0,2-HH
71293721,5588.04,19450201,female,0,2-HH
3625,1695.06,19370701,female,0,1 -HH (female)
6124457,5260.17,19680501,female,0,3-HH
925952521,6495.48,19390301,female,0,2-HH
3239031,4240.94,19441201,male,0,2-HH
6074774,2833.09,19510801,male,0,1-HH (male)
87409189,7443.83,19400801,female,0,2-HH
580429078,1695.06,19390601,male,0,2-HH
125333,16685.70,19420701,female,0,2-HH
264767,17722.82,19450201,male,0,2-HH
920940142,1695.06,19381001,female,0,2-HH
1165304,5530.32,19420401,male,0,2-HH
854528670,1649.93,19550901,female,0,2-HH
21359,3995.02,19650201,female,0,2-HH
29099586,2773.13,19460901,female,0,2-HH
78016354,#NULL!,19590601,male,0,3-HH
2317,7746.09,19541101,male,0,2-HH
88749,#NULL!,19690101,male,0,3-HH
310186,6471.16,19490201,male,0,2-HH
14894,2890.87,19640901,female,0,1 -HH (female)
1933657,4135.51,19500401,male,0,1-HH (male)
547788,#NULL!,19441001,male,0,1-HH (male)
9789516,#NULL!,19640101,male,0,2-HH
75507450,1695.06,19471201,male,0,2-HH
4464128,1695.06,19440501,female,0,2-HH
669122232,6143.54,19531001,male,0,3-HH
5134555,3558.59,19541101,female,0,3-HH
3810892,4688.98,19630501,male,0,2-HH
726711,7897.71,19670601,male,0,2-HH
56489983,#NULL!,19750201,male,0,1-HH (male)
69524,718.05,19611101,female,0,1 -HH (female)
941988,4793.38,19620201,male,0,2-HH
18314452,718.05,19610301,female,0,3-HH
552084098,846.52,19591201,male,0,3-HH
40650,2550.43,19910301,female,0,3-HH
6072125,893.28,19560301,female,0,1 -HH (female)
72216149,2990.33,19390701,female,0,2-HH
89015754,1221.29,19500301,female,0,2-HH
77946237,4535.48,19680601,female,0,4-HH
9796,10994.94,19770301,female,0,2-HH
3775868,#NULL!,19540601,male,0,2-HH
549043956,1992.86,19500901,female,0,2-HH
685082,#NULL!,19540401,male,0,2-HH
94876,4168.45,19741101,female,0,3-HH
8594,2578.70,19720701,male,0,2-HH
914444,4961.35,19750201,male,0,4-HH
9589,3285.88,19511001,male,0,2-HH
344144613,8121.38,19680901,female,0,4-HH
914394,2280.48,19671101,female,0,1 -HH (female)
386623,5086.49,19751001,male,0,3-HH
682633267,6495.48,19520801,female,0,2-HH
3388,4828.27,19710601,male,0,3-HH
8697788,2187.10,19550501,female,0,2-HH
344102226,4398.44,19360601,female,0,1 -HH (female)
89073691,2153.29,19680301,female,0,1 -HH (female)
137531,3115.83,19691101,female,0,1 -HH (female)
266320,1695.06,19460501,female,0,2-HH
74058900,14557.83,19580501,male,0,2-HH
5354362,4143.71,19601201,female,0,3-HH
420850,23638.03,20050301,male,0,3-HH
470347,5184.63,19600201,male,0,2-HH
47798300,2518.28,19570801,male,0,1-HH (male)
258875,6678.95,19701201,male,0,4-HH
8323573,7286.04,19671201,female,0,4-HH
9033,17861.36,19450301,male,0,1-HH (male)
6398031,7699.52,19650301,male,0,3-HH
400962,3853.63,19710201,male,0,2-HH
85862163,5032.45,19410101,female,0,2-HH
5155,4374.56,19710301,male,0,2-HH
655869384,3718.85,19660101,male,0,4-HH
953503,#NULL!,19610601,male,0,1-HH (male)
583266,6465.01,19670401,male,0,1-HH (male)
59569707,4535.48,19670401,female,0,3-HH
224878067,7203.70,19820101,male,0,4-HH
370479846,27824.20,19730501,male,0,2-HH
832030,3355.60,19560201,female,0,2-HH
908286864,3028.02,19661201,female,0,1 -HH (female)
692286074,7762.93,19680801,male,0,4-HH
5192,4581.94,19650901,female,0,4-HH
1699143,6313.40,19380901,male,0,1-HH (male)
34574996,1578.65,19420201,female,0,2-HH
704517,#NULL!,19540901,male,0,2-HH
87300,3651.09,19731201,female,0,2-HH
383062920,#NULL!,19770901,male,0,4-HH
599577774,2647.58,19500701,male,0,2-HH
237210187,1343.92,19480801,female,0,2-HH
206340936,#NULL!,19691201,male,0,1-HH (male)
80472935,4172.90,19840601,male,0,4-HH
38321380,5643.87,19821101,female,0,4-HH
960915,6687.61,19801201,male,0,4-HH
55536,6670.19,19700601,female,0,4-HH
46533345,2911.74,19441001,male,0,1-HH (male)
7577352,#NULL!,19661001,male,0,3-HH
29427,4617.94,19520201,female,0,1 -HH (female)
480959,12860.88,19831101,male,0,3-HH
249130701,#NULL!,19560801,male,0,1-HH (male)
7777743,12725.58,19761101,male,0,3-HH
403209807,3993.45,19750101,female,0,2-HH
77008,5203.79,19720601,male,0,3-HH
53247,3558.59,19520301,female,0,3-HH
2296,2483.15,19680301,female,0,2-HH
61412156,3634.39,19700901,male,0,2-HH
40330,3214.89,19660601,female,0,2-HH
40587,7203.70,19780601,male,0,4-HH
37402,#NULL!,19420801,female,0,1 -HH (female)
294270628,4060.13,19551001,female,0,4-HH
54774064,3518.45,19480801,male,0,2-HH
312350055,2418.25,19780601,male,0,2-HH
3771832,#NULL!,19821101,male,0,4-HH
69993086,#NULL!,19730301,male,0,2-HH
63160837,4768.32,19660201,female,0,6-HH
360371,4424.82,19720401,female,0,4-HH
7810463,#NULL!,19471101,male,0,1-HH (male)
751436,#NULL!,19761101,male,0,4-HH
38935544,1578.65,19560601,female,0,2-HH
550495643,2718.80,19440101,female,0,3-HH
72420140,7161.61,19810901,female,0,4-HH
76158,7203.70,19820601,male,0,4-HH
869421,29285.06,20071101,female,0,4-HH
998833021,2739.54,19600601,female,0,2-HH
871025542,#NULL!,19820501,male,0,4-HH
789569771,7161.61,19770101,female,0,4-HH
3200,5026.90,19780401,female,0,3-HH
33958,#NULL!,19840101,male,1 child,5-HH
91561277,#NULL!,19591101,male,0,3-HH
424139279,2185.43,19660201,female,0,1 -HH (female)
7940806,#NULL!,19780401,male,0,4-HH
45370377,#NULL!,19660401,male,0,3-HH
293515,2773.13,19550201,female,0,2-HH
816580,3770.78,19601001,male,0,2-HH
788398,1578.65,19500801,female,0,2-HH
9811,18850.30,20040601,male,0,4-HH
73254469,35149.08,20040401,female,0,2-HH
198994219,7790.67,19690601,female,0,4-HH
4063807,3900.77,19730401,male,0,4-HH
5145,32288.67,20001101,male,0,4-HH
2326555,22109.94,20031101,male,0,4-HH
12617622,15523.65,20000801,female,0,4-HH
99673777,3853.63,19690601,male,0,2-HH
654610,3900.77,19730401,male,0,4-HH
651613226,3746.59,19700701,female,0,4-HH
77457327,18034.41,19980201,female,0,3-HH
94979,35149.08,20041101,female,0,3-HH
8229679,35149.08,20030301,male,0,6-HH
46014593,9659.82,19940801,male,1 child,2-HH
9389863,3542.77,19390201,female,0,2-HH
32495,7187.77,19850901,male,0,4-HH
18802216,2799.05,19690301,male,0,2-HH
65462139,6997.68,19870101,female,1 child,3-HH
253161,4740.16,19870201,female,0,1 -HH (female)
861410806,2140.58,19660101,female,0,1 -HH (female)
5311991,4083.82,19680801,female,0,2-HH
260081099,2188.06,19820301,female,0,2-HH
69900195,11957.69,19830501,female,0,1 -HH (female)
42979,13498.89,19850801,female,0,2-HH
618883,1893.34,19680601,male,0,1-HH (male)
758719,10438.10,19931201,male,0,1-HH (male)
486,1040.57,19801201,female,0,1 -HH (female)
534235008,2891.42,19830501,female,0,1 -HH (female)
216116246,1611.62,19691001,female,0,1 -HH (female)
7943,2420.93,19670301,male,0,1-HH (male)
6844,2881.44,19731201,female,0,2-HH
80458,2831.03,19670201,male,0,2-HH
6139134,2578.70,19631201,male,0,2-HH
7827,2831.03,19630201,male,0,2-HH
2845080,11184.79,19810401,female,0,4-HH
2322954,5712.65,19901001,female,0,1 -HH (female)
73851,3453.56,19681001,female,0,2-HH
95537,12570.86,19950201,female,1 child,3-HH
63942870,1384.29,19650101,male,0,1-HH (male)
1889458,2140.58,19720501,female,0,1 -HH (female)
389710538,6521.83,19880201,female,0,3-HH
14711795,1426.76,19700901,male,0,2-HH
6654776,4010.62,19650201,female,0,3-HH
6872,13594.61,19950901,female,0,2-HH
176701,4430.28,19821101,male,0,1-HH (male)
554705,2799.05,19640901,male,0,2-HH
9376,6303.15,19750201,female,1 child,3-HH
1719179,2280.48,19720701,female,0,1 -HH (female)
796142951,2583.33,19670101,female,0,2-HH
937619034,3966.77,19850201,female,0,1 -HH (female)
73945,4119.23,19880801,male,0,2-HH
522965,3188.02,19760901,female,0,1 -HH (female)
313426832,5803.25,19921001,female,0,1 -HH (female)
7770849,1215.66,19801201,female,1 child,4-HH
62975,1157.21,19811201,male,1 child,4-HH
23912504,4209.82,19890401,male,1 child,2-HH
53856855,2115.91,19730101,female,0,1 -HH (female)
31240330,10548.78,19770901,female,0,3-HH
63393877,5662.91,19780801,female,1 child,3-HH
73545317,6793.36,19850801,female,0,2-HH
87263,5394.16,19900201,male,0,2-HH
748125606,2066.37,19901201,male,0,1-HH (male)
33793570,5381.67,19841001,female,0,2-HH
363776750,718.05,19791001,female,1 child,5-HH
49018207,7286.04,19650301,female,0,4-HH
41443827,3672.76,19691101,female,0,1 -HH (female)
698698,5662.91,19810901,female,1 child,3-HH
4539,5643.87,19871001,female,0,3-HH
9311210,7341.04,19720201,male,0,3-HH
578842,3519.43,19771001,female,0,1 -HH (female)
5236995,15006.29,19950901,female,0,2-HH
1845814,5349.98,19861101,male,0,4-HH
552147,2649.14,19820801,female,0,1 -HH (female)
756,2602.85,19790301,male,0,1-HH (male)
238812,5929.01,19870501,male,0,4-HH
2608,4238.01,19800201,female,0,4-HH
22240,4696.31,19840901,female,0,1 -HH (female)
7199466,1667.12,19770301,female,0,2-HH
67164727,7505.53,19651101,female,0,3-HH
1818,3453.56,19700501,female,0,2-HH
285913,6878.06,19900801,male,2 Children,5-HH
59010,6702.76,19901101,female,0,2-HH
2552,12945.14,19950501,male,0,2-HH
826010,5349.98,19850601,male,2 Children,5-HH
4696,4954.95,19801101,female,0,3-HH
972858,2667.81,19790901,female,0,1 -HH (female)
52253072,6860.87,19771101,male,0,3-HH
366899413,2117.47,19700601,female,0,1 -HH (female)
48273575,6587.73,19650601,male,0,2-HH
46629,1992.86,19600401,female,0,2-HH
3484763,2606.44,19660701,female,0,2-HH
34486540,5965.15,19711001,female,0,1 -HH (female)
59006506,4922.81,19891101,female,0,2-HH
596125,2891.42,19880801,female,0,1 -HH (female)
2638051,3276.70,19740801,male,0,2-HH
957884,2543.65,19650601,male,0,2-HH
197264006,3553.07,19881101,male,0,2-HH
43862601,6622.78,19661101,male,0,2-HH
407402,8136.82,19880801,male,0,6-HH
278,4125.67,19690701,male,0,2-HH
22502010,2674.09,19771101,male,0,1-HH (male)
2449591,2066.37,19890101,male,0,1-HH (male)
955534,7666.28,19920101,female,0,2-HH
61594613,3796.89,19910501,male,0,1-HH (male)
6846450,5899.52,19890101,female,0,2-HH
1102135,3271.24,19560601,female,0,4-HH
5006363,2658.16,19880301,male,0,1-HH (male)
41141738,2658.16,19860401,male,0,1-HH (male)
9674,5330.33,19870201,female,0,2-HH
46809103,2550.43,19920301,female,0,3-HH
47974,14998.79,19941101,female,0,5-HH
1930165,8219.48,19870601,male,0,3-HH
297644,3961.46,19900801,male,0,1-HH (male)
4876730,4296.26,19870901,female,0,1 -HH (female)
5941,5008.59,19911101,male,0,3-HH
681657,11724.43,19901101,male,0,1-HH (male)
85214841,7361.03,19920701,male,0,3-HH
2843,10723.03,19630501,male,0,3-HH
86341298,5572.78,19850801,female,0,3-HH
74117352,11032.10,19980301,male,0,2-HH
780047,12607.62,19971101,male,0,2-HH
7605,3553.07,19921001,male,0,2-HH
80515,5258.38,19850901,female,0,2-HH
787491,2684.32,19561201,female,0,2-HH
492824231,13128.75,19930501,female,0,1 -HH (female)
26382,5933.11,19890601,female,0,2-HH
7393137,3651.09,19790101,female,0,2-HH
27557223,10209.15,19921201,male,0,1-HH (male)
33059803,11670.21,19930801,male,0,2-HH
75669258,10984.85,19931001,male,0,1-HH (male)
384505489,17658.36,20010801,female,0,4-HH
151374,6702.76,19860101,female,0,2-HH
8463,1800.27,19800201,female,0,1 -HH (female)
995219,2649.14,19791201,female,0,1 -HH (female)
7973,2975.92,19700801,female,0,1 -HH (female)
89783,3721.92,19800101,female,0,4-HH
305829,5349.98,19850101,male,0,4-HH
63550344,1215.66,19770701,female,1 child,5-HH
45244,4309.33,19830301,female,0,2-HH
444116,4617.94,19500901,female,0,1 -HH (female)
6021,4057.79,19820401,female,0,5-HH
86368,5182.34,19830101,male,0,5-HH
28013,9033.26,19940701,male,0,1-HH (male)
710951476,3863.36,19720301,female,0,1 -HH (female)
952385,1732.89,19740601,male,0,1-HH (male)
1567056,4430.28,19870701,male,0,1-HH (male)
1786,4135.51,19590801,male,0,1-HH (male)
863424975,5103.33,19660601,male,0,2-HH
404218,3186.36,19591001,male,0,2-HH
42613567,2483.15,19630501,female,0,2-HH
222011576,7182.79,19600601,male,0,2-HH
57975088,3810.74,19580901,male,0,2-HH
58658540,1815.64,19770201,male,0,1-HH (male)
7186086,1245.95,19741101,female,0,6-HH
704728345,10753.94,19890301,male,0,6-HH
410347,9025.72,19640101,female,0,2-HH
46871530,5428.85,19820201,male,1 child,5-HH
25156,11184.79,19780401,female,1 child,5-HH
95361,6043.08,19500701,male,0,2-HH
26322658,1921.07,19660501,female,0,1 -HH (female)
5924,8310.08,19851001,male,0,4-HH
899251,7777.45,19791201,female,0,4-HH
405503,1027.74,19550501,female,0,1 -HH (female)
42289,5868.55,19500901,male,0,1-HH (male)
6661,1148.60,19560401,female,0,1 -HH (female)
4717025,#NULL!,19470501,male,0,1-HH (male)
51185,2578.70,19700101,male,0,2-HH
5515,6650.52,19680101,female,0,2-HH
3101553,1027.74,19601001,female,0,1 -HH (female)
13815,7897.71,19670301,male,0,2-HH
232243,#NULL!,19610701,female,0,2-HH
17325,4033.94,19630101,female,0,3-HH
4515971,#NULL!,19820401,male,0,1-HH (male)
538612116,5719.18,19530201,male,0,3-HH
261426573,718.05,19730701,female,0,4-HH
5321262,3218.34,19580801,male,0,2-HH
805501813,#NULL!,19601201,male,0,2-HH
86150661,5712.65,19890501,female,0,1 -HH (female)
35022,6495.48,19580301,female,0,2-HH
560854097,718.05,19740901,female,0,3-HH
47512,6099.60,19650701,female,0,1 -HH (female)
5571704,2550.43,19900101,female,1 child,3-HH
6116,3346.24,19680801,male,0,1-HH (male)
40472013,#NULL!,19620801,female,0,1 -HH (female)
9867,#NULL!,19460501,male,0,2-HH
33597795,3472.24,19741101,male,0,2-HH
98977,4945.57,19471201,female,0,2-HH
991436990,#NULL!,19531101,male,0,1-HH (male)
43329057,3401.19,19520901,male,0,1-HH (male)
1234,2238.18,19690301,female,0,2-HH
3619744,2187.10,19570301,female,0,2-HH
9645,2625.36,19420301,male,0,1-HH (male)
22837111,5742.91,19640601,male,0,2-HH
4943873,4082.31,19870701,male,1 child,3-HH
97023,2658.16,19891101,male,0,1-HH (male)
3171302,893.28,19571101,female,0,1 -HH (female)
237840,3733.55,19591001,male,0,1-HH (male)
598082067,#NULL!,19560201,male,0,1-HH (male)
8446104,5785.80,19560501,male,0,1-HH (male)
704333,3112.54,19661201,male,0,3-HH
85687206,1187.51,19800101,male,0,3-HH
707469,3770.78,19470401,male,0,2-HH
950911597,2072.91,19610901,male,0,1-HH (male)
322258438,#NULL!,19460201,female,0,2-HH
98804910,5662.91,19760201,female,0,4-HH
536038714,7341.04,19711001,male,0,4-HH
240654452,2643.67,19501201,male,0,1-HH (male)
3882539,2202.37,19491101,female,0,2-HH
6969355,3200.02,19501201,male,0,2-HH
66211,16427.30,19841001,male,0,3-HH
197916,5239.73,19841101,female,0,2-HH
3002083,4617.94,19610701,female,0,1 -HH (female)
94670313,1187.51,19730101,male,0,3-HH
7788465,#NULL!,19710401,female,0,1 -HH (female)
7500,2638.60,19750801,male,0,2-HH
8254,5490.64,19610501,male,0,2-HH
23496139,2107.86,19630901,male,0,1-HH (male)
62620724,2990.33,19581001,female,0,2-HH
4060979,7746.09,19550301,male,0,2-HH
608022608,2677.68,19580301,male,0,1-HH (male)
669749,11616.69,19831101,female,0,5-HH
46270,6679.09,19770101,male,0,5-HH
6270115,1215.66,19761001,female,1 child,4-HH
251,5362.36,19840101,female,0,2-HH
12833189,8800.02,19520601,male,0,2-HH
45665738,#NULL!,19500301,male,0,2-HH
177807,2578.70,19630701,male,0,2-HH
743319,4793.38,19500101,male,0,2-HH
15948,3542.77,19420401,female,0,2-HH
95940,6495.48,19540901,female,0,2-HH
614274486,7746.09,19580101,male,0,2-HH
40455803,7505.53,19701101,female,0,3-HH
49045155,2262.11,19640901,male,0,2-HH
75666346,#NULL!,19571201,male,0,1-HH (male)
25027510,9938.74,19760301,male,0,4-HH
6659,9759.89,19781201,female,0,4-HH
7073,3472.24,19730401,male,0,2-HH
9106,1627.71,19510201,female,0,1 -HH (female)
996557698,2673.81,19690601,female,0,1 -HH (female)
92571,3200.02,19520901,male,0,2-HH
80834,2677.68,19450301,male,0,1-HH (male)
61699230,2212.27,19560301,male,0,1-HH (male)
1259760,3733.55,19561201,male,0,1-HH (male)
889964723,2990.33,19590901,female,0,2-HH
383337,2655.22,19890901,male,0,2-HH
37117,5725.84,19620601,female,0,2-HH
582834,6723.49,19560601,male,0,2-HH
316072440,2427.43,19570701,male,0,2-HH
63398364,8078.02,19700201,female,1 child,4-HH
85607,#NULL!,19750601,male,0,4-HH
6859156,#NULL!,19540901,male,0,2-HH
53699128,1027.74,19600801,female,0,1 -HH (female)
92190654,7203.70,19761101,male,0,4-HH
45164,3558.41,19811201,male,1 child,4-HH
3927379,13467.20,19870601,male,0,3-HH
9053,5171.50,19670901,female,0,3-HH
817943456,9291.02,19700201,male,0,3-HH
68851461,1685.61,19700401,male,0,1-HH (male)
80463100,#NULL!,19620801,female,0,1 -HH (female)
386455581,2260.27,19660901,male,0,2-HH
38721866,3733.55,19550901,male,0,1-HH (male)
753793,2057.39,19570901,male,0,1-HH (male)
398927,2366.51,19501201,male,0,2-HH
119871988,8566.01,19750101,male,0,2-HH
43589,#NULL!,19510901,female,0,1 -HH (female)
334476949,5246.94,19670901,male,0,3-HH
25185,#NULL!,19601101,female,0,1 -HH (female)
12327,3953.85,19590901,female,0,2-HH
545532761,8267.02,19610301,male,0,2-HH
64463,#NULL!,19580301,male,0,1-HH (male)
3408647,#NULL!,19531001,male,0,1-HH (male)
91815881,#NULL!,19810901,male,0,3-HH
44973471,7946.73,19880701,female,0,3-HH
37946060,3290.33,19641201,male,0,2-HH
335115,2187.10,19571201,female,0,2-HH
463646284,#NULL!,19530101,male,0,1-HH (male)
76000053,5505.38,19540701,female,0,1 -HH (female)
652949721,2057.39,19510901,male,0,1-HH (male)
8562,3256.28,19660301,male,0,1-HH (male)
81234,#NULL!,19710801,male,0,4-HH
1200377,6131.39,19880201,male,1 child,5-HH
5737958,7200.05,19860201,female,1 child,5-HH
87625907,2990.33,19570701,female,0,2-HH
8856,4240.94,19571101,male,0,2-HH
9285,#NULL!,19600101,female,0,2-HH
151748699,4977.37,19840201,male,0,1-HH (male)
66589825,7790.67,19641201,female,0,4-HH
973149986,#NULL!,19521201,female,0,1 -HH (female)
1637303,6482.50,19890801,male,1 child,4-HH
800312,2967.29,19891201,male,0,2-HH
9094,1851.10,19610301,female,0,1 -HH (female)
342354699,#NULL!,19550501,male,0,2-HH
8717633,#NULL!,19770801,male,0,1-HH (male)
46880000,4907.56,19630501,male,0,2-HH
89847,4356.77,19610301,female,0,2-HH
61392,#NULL!,19580701,male,0,2-HH
9201941,2975.92,19710201,female,0,1 -HH (female)
48552602,8136.82,19830601,male,1 child,4-HH
216289,2090.33,19850101,male,0,5-HH
60189,3499.47,19831001,female,0,5-HH
964917,2541.78,19680101,male,0,3-HH
23461,#NULL!,19610701,male,0,1-HH (male)
29492768,1346.59,19680401,male,0,1-HH (male)
5865303,#NULL!,19490301,male,0,2-HH
399364,1112.79,19531001,female,0,1 -HH (female)
3487,3721.92,19810401,female,1 child,3-HH
13610,1893.34,19680301,male,0,1-HH (male)
8999,4230.08,19440801,male,0,2-HH
857619947,#NULL!,19720201,male,0,2-HH
5216,#NULL!,19490101,male,0,1-HH (male)
9650786,4033.94,19650101,female,0,3-HH
523135278,4981.64,19630701,female,0,2-HH
302638,2596.38,19630401,male,0,1-HH (male)
9427213,4028.32,19840801,male,0,1-HH (male)
889831019,#NULL!,19511101,male,0,2-HH
50571193,5166.74,19480701,male,0,3-HH
988875577,3435.74,19500101,female,0,3-HH
1446041,3721.92,19790201,female,1 child,4-HH
8232,9938.74,19800301,male,1 child,4-HH
82735108,#NULL!,19540401,male,0,2-HH
35680,4981.64,19630801,female,0,2-HH
251787133,5505.38,19600301,female,0,1 -HH (female)
4971,1805.13,19560101,female,0,1 -HH (female)
46517231,#NULL!,19560901,male,0,2-HH
6200266,1973.15,19660301,male,0,2-HH
243956611,1210.39,19550601,female,0,2-HH
482026,#NULL!,19581101,male,0,1-HH (male)
9716913,6645.52,19810101,female,0,3-HH
289607,6687.61,19730401,male,0,4-HH
40911,3214.89,19621101,female,0,2-HH
539512,3458.13,19441201,female,0,2-HH
60431179,6043.08,19440601,male,0,2-HH
475010680,8310.08,19870601,male,0,4-HH
2666,1976.09,19630801,male,0,1-HH (male)
48497,2032.42,19671201,female,0,1 -HH (female)
329753,#NULL!,19460201,male,0,1-HH (male)
770443,#NULL!,19650701,male,0,2-HH
422992660,#NULL!,19881001,male,2 Children,4-HH
897849120,11466.82,19780301,male,0,3-HH
583376028,6650.52,19630901,female,0,2-HH
373463,2187.10,19561201,female,0,2-HH
7859,1755.62,19680801,female,0,1 -HH (female)
73136,6860.87,19750801,male,0,3-HH
3132,7261.37,19740501,female,0,3-HH
3703,7790.67,19641101,female,0,3-HH
57851964,7762.93,19650101,male,0,3-HH
2479,806.78,19520101,female,0,1 -HH (female)
190311606,718.05,19730501,female,0,3-HH
69257,23339.11,20030701,female,0,3-HH
67492,3223.86,19860101,male,0,4-HH
5513307,4172.90,19831001,male,0,3-HH
440225,5734.47,19860601,female,0,3-HH
3183422,1665.23,19601101,female,0,1 -HH (female)
7232045,2723.69,19821001,male,1 child,4-HH
13057,13601.98,19890801,male,0,2-HH
487209,#NULL!,19450601,female,0,1 -HH (female)
544879667,5276.75,19550701,male,0,1-HH (male)
4472648,2079.74,19491201,female,0,2-HH
320985,#NULL!,19510601,male,0,1-HH (male)
34358270,4374.56,19700301,male,0,2-HH
1187556,6220.47,19640601,female,0,1 -HH (female)
747377180,4510.81,19770701,female,0,3-HH
618437,3505.32,19810301,female,0,3-HH
65171295,26144.86,20041101,female,0,3-HH
13817100,4240.94,19610701,male,0,2-HH
967763,#NULL!,19790601,female,0,1 -HH (female)
93680381,5965.15,19650101,female,0,1 -HH (female)
9576206,1112.79,19621001,female,0,1 -HH (female)
4275479,5103.33,19660801,male,0,2-HH
4125,2905.69,19620801,female,0,2-HH
964179663,#NULL!,19561001,male,0,2-HH
200388405,1266.31,19770601,male,0,2-HH
9182700,1221.29,19590301,female,0,2-HH
3523,5860.12,19850601,female,1 child,3-HH
251565,4400.93,19840401,male,0,3-HH
293399719,3721.92,19800201,female,0,3-HH
959100238,2966.01,19590501,male,0,2-HH
872918,1112.79,19560301,female,0,1 -HH (female)
2796550,3677.64,19520401,male,0,2-HH
986,2870.99,19690301,male,0,2-HH
585256678,2442.19,19781101,male,1 child,2-HH
313019,7203.70,19771001,male,2 Children,4-HH
44561,2667.81,19820301,female,0,1 -HH (female)
57306,5394.16,19821201,male,0,2-HH
15537081,2312.88,19770201,male,0,1-HH (male)
1289520,8068.82,19820601,female,0,1-HH (male)
4674219,2443.54,19760301,female,0,2-HH
97404,5349.98,19850701,male,1 child,5-HH
2489,9759.89,19800201,female,1 child,5-HH
146449975,6303.15,19760801,female,0,3-HH
20292,5428.85,19760401,male,0,3-HH
566562,5033.29,19790101,male,0,4-HH
96047647,27150.35,20071001,female,0,4-HH
7293,3458.13,19501001,female,0,2-HH
21423,6997.68,19840601,female,1 child,4-HH
21880929,3379.56,19760301,female,0,3-HH
6205207,2718.80,19480101,female,0,3-HH
588530,4106.16,19620201,male,0,3-HH
518807841,2771.90,19791201,female,0,1 -HH (female)
5339509,2412.49,19810901,female,0,1 -HH (female)
4041,6431.23,19850701,female,0,5-HH
351299173,6687.61,19780801,male,1 child,4-HH
70104918,4411.52,19830801,male,0,2-HH
8628501,6687.61,19820901,male,1 child,4-HH
26645207,6645.52,19770101,female,1 child,4-HH
977695,9970.67,19840601,female,1 child,4-HH
