WEIGHT,NUMBER_OF_CHILDREN,AGE,HOUSEHOLD_SIZE,TV_TOTAL,FLYERS,PRINT_TOTAL,ONLINE_VIDEO,ONLINE_DISPLAY,ONLINE_TOTAL,TIKTOK,YOUTUBE_TOTAL,YOUTUBE_MOBILE,YOUTUBE_DESKTOP,YOUTUBE_TABLET,YOUTUBE_CTV,PINTEREST,PURCHASE,GENDER_female,GENDER_male,TOTAL_MEDIA_EXPOSURE,DIGITAL_MEDIA_TOTAL,TRADITIONAL_MEDIA_TOTAL,SOCIAL_MEDIA_TOTAL,VIDEO_MEDIA_TOTAL,MEDIA_PER_HOUSEHOLD_MEMBER,MEDIA_PER_CHILD,AGE_GROUP,HEAVY_MEDIA_USER,ENGAGED_VIDEO_USER,TARGET_GROUP
4509.54,0.0,44.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1,True,False,6.0,3.0,3.0,3.0,2.0,3.0,6.0,35-44,1,1,1
4438.86,0.0,45.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,True,False,10.0,1.0,9.0,1.0,1.0,3.3333333333333335,10.0,45-54,1,1,0
3961.46,0.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
6410.56,1.0,34.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,2.0,0.0,2.0,0.0,0.0,0.5,1.0,18-34,0,0,0
8219.48,3.0,39.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1,False,True,8.0,3.0,5.0,3.0,3.0,1.6,2.0,35-44,1,1,1
4757.84,0.0,70.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,65-74,0,1,0
6647.08,0.0,61.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,2.0,0.0,2.0,0.0,0.0,0.5,2.0,55-64,0,0,0
5868.55,0.0,67.0,1.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,False,True,77.0,4.0,73.0,4.0,0.0,77.0,77.0,65-74,1,0,0
4285.99,0.0,65.0,1.0,48.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,50.0,0.0,50.0,0.0,0.0,50.0,50.0,65-74,1,0,0
13299.33,2.0,47.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1,True,False,7.0,3.0,4.0,3.0,3.0,1.75,2.3333333333333335,45-54,1,1,0
6252.61,0.0,60.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,6.0,0.0,6.0,0.0,0.0,6.0,6.0,55-64,1,0,0
1809.36,0.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,True,False,2.0,1.0,1.0,1.0,1.0,2.0,2.0,35-44,0,1,0
3961.46,0.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
7161.61,1.0,45.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,9.0,1.0,8.0,1.0,1.0,2.25,4.5,45-54,1,1,0
6687.61,1.0,44.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,False,True,3.0,1.0,2.0,1.0,1.0,0.75,1.5,35-44,0,1,0
800.21,0.0,57.0,1.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1,False,True,35.0,5.0,30.0,5.0,5.0,35.0,35.0,55-64,1,1,0
1694.22,0.0,71.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,5.0,2.0,3.0,0.0,2.0,5.0,5.0,65-74,1,1,0
2684.32,0.0,71.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,8.0,0.0,8.0,0.0,0.0,4.0,8.0,65-74,1,0,0
1566.2,0.0,49.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,False,True,2.0,2.0,0.0,1.0,1.0,2.0,2.0,45-54,0,1,0
6505.7,0.0,55.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,False,True,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.0,55-64,0,1,0
6471.16,0.0,75.0,2.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,17.0,0.0,17.0,0.0,0.0,8.5,17.0,75+,1,0,0
1216.45,0.0,70.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,1.0,0.0,1.0,0.0,0.0,0.5,1.0,65-74,0,0,0
3303.56,0.0,61.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,1.0,0.0,1.0,0.0,0.0,0.5,1.0,55-64,0,0,0
6471.16,0.0,65.0,2.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,13.0,0.0,13.0,0.0,0.0,6.5,13.0,65-74,1,0,0
1272.64,0.0,67.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,True,False,12.0,7.0,5.0,7.0,0.0,6.0,12.0,65-74,1,0,0
17861.36,0.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
7790.67,0.0,59.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,6.0,0.0,6.0,0.0,0.0,2.0,6.0,55-64,1,0,0
3961.46,0.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45-54,0,0,0
5692.25,0.0,74.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
2280.65,0.0,65.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,1.0,0.0,1.0,0.0,0.0,1.0,1.0,65-74,0,0,0
8107.78,0.0,79.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,8.0,0.0,8.0,0.0,0.0,8.0,8.0,75+,1,0,0
11906.8,0.0,84.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,3.0,0.0,3.0,0.0,0.0,1.5,3.0,75+,0,0,0
12545.11,0.0,80.0,2.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,25.0,0.0,25.0,0.0,0.0,12.5,25.0,75+,1,0,0
20044.22,0.0,83.0,1.0,22.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,34.0,0.0,34.0,0.0,0.0,34.0,34.0,75+,1,0,0
3961.46,0.0,61.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
5938.67,0.0,54.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,2.0,0.0,2.0,0.0,0.0,1.0,2.0,45-54,0,0,0
16474.61,0.0,66.0,2.0,18.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,24.0,0.0,24.0,0.0,0.0,12.0,24.0,65-74,1,0,0
15495.53,0.0,68.0,2.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,15.0,0.0,15.0,0.0,0.0,7.5,15.0,65-74,1,0,0
4761.87,0.0,90.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,2.0,0.0,2.0,0.0,0.0,1.0,2.0,75+,0,0,0
3961.46,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
6678.95,0.0,56.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,2.0,55-64,0,0,0
2990.33,0.0,91.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,4.0,0.0,4.0,0.0,0.0,2.0,4.0,75+,0,0,0
3961.46,0.0,58.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
17565.46,0.0,93.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,13.0,0.0,13.0,0.0,0.0,13.0,13.0,75+,1,0,0
3258.3,0.0,72.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,False,True,18.0,7.0,11.0,7.0,0.0,9.0,18.0,65-74,1,0,0
10909.62,0.0,84.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,14.0,0.0,14.0,0.0,0.0,7.0,14.0,75+,1,0,0
3095.62,0.0,57.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,False,True,4.0,2.0,2.0,2.0,2.0,2.0,4.0,55-64,0,1,0
5083.8,0.0,73.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,7.0,0.0,7.0,0.0,0.0,3.5,7.0,65-74,1,0,0
7341.04,0.0,55.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1,False,True,15.0,6.0,9.0,6.0,6.0,5.0,15.0,55-64,1,1,0
6670.19,0.0,56.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1,True,False,9.0,2.0,7.0,2.0,2.0,3.0,9.0,55-64,1,1,0
2915.84,0.0,66.0,1.0,3.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,9.0,2.0,7.0,0.0,2.0,9.0,9.0,65-74,1,1,0
2079.74,0.0,77.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,5.0,0.0,5.0,0.0,0.0,2.5,5.0,75+,1,0,0
3258.3,0.0,72.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,7.0,0.0,7.0,0.0,0.0,3.5,7.0,65-74,1,0,0
1005.59,0.0,61.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,False,True,27.0,4.0,23.0,4.0,0.0,9.0,27.0,55-64,1,0,0
3961.46,0.0,69.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
10475.17,0.0,91.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,9.0,0.0,9.0,0.0,0.0,4.5,9.0,75+,1,0,0
12146.79,0.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
3961.46,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
5692.25,0.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
7182.79,0.0,72.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
3290.33,0.0,60.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,7.0,0.0,7.0,0.0,0.0,3.5,7.0,55-64,1,0,0
5692.25,0.0,80.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,7.0,0.0,7.0,0.0,0.0,3.5,7.0,75+,1,0,0
6482.59,0.0,62.0,5.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,17.0,1.0,16.0,0.0,0.0,3.4,17.0,55-64,1,0,0
4106.16,0.0,64.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,55-64,0,0,0
6521.83,0.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
3961.46,0.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
2599.68,0.0,67.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1,True,False,41.0,31.0,10.0,31.0,0.0,20.5,41.0,65-74,1,0,0
4969.5,0.0,101.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,2.0,0.0,2.0,0.0,0.0,1.0,2.0,75+,0,0,0
13520.7,0.0,75.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,2.0,0.0,2.0,0.0,0.0,1.0,2.0,75+,0,0,0
3961.46,0.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
4285.99,0.0,86.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,4.0,0.0,4.0,0.0,0.0,4.0,4.0,75+,0,0,0
7746.09,0.0,71.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,13.0,0.0,13.0,0.0,0.0,6.5,13.0,65-74,1,0,0
3961.46,0.0,70.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
3677.64,0.0,67.0,2.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,17.0,0.0,17.0,0.0,0.0,8.5,17.0,65-74,1,0,0
3961.46,0.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
2187.1,0.0,84.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,2.0,1.0,1.0,0.0,1.0,1.0,2.0,75+,0,1,0
3934.93,0.0,70.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,18.0,0.0,18.0,0.0,0.0,9.0,18.0,65-74,1,0,0
3542.77,0.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
4793.38,0.0,72.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
3961.46,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
16658.99,0.0,91.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,1.0,0.0,1.0,0.0,0.0,1.0,1.0,75+,0,0,0
6810.69,0.0,63.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,3.0,0.0,3.0,0.0,0.0,0.6,3.0,55-64,0,0,0
6670.19,0.0,61.0,3.0,15.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,18.0,1.0,17.0,0.0,1.0,6.0,18.0,55-64,1,1,0
2202.37,0.0,77.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,7.0,0.0,7.0,0.0,0.0,3.5,7.0,75+,1,0,0
3200.02,0.0,75.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,2.0,0.0,2.0,0.0,0.0,1.0,2.0,75+,0,0,0
11906.8,0.0,82.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,21.0,0.0,21.0,0.0,0.0,10.5,21.0,75+,1,0,0
12545.11,0.0,78.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,34.0,0.0,34.0,0.0,0.0,17.0,34.0,75+,1,0,0
12545.11,0.0,79.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,5.0,0.0,5.0,0.0,0.0,2.5,5.0,75+,1,0,0
11906.8,0.0,81.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,1.0,0.0,1.0,0.0,0.0,0.5,1.0,75+,0,0,0
3961.46,0.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
6670.19,0.0,55.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0,True,False,3.0,2.0,1.0,2.0,2.0,1.0,3.0,55-64,0,1,0
6505.7,0.0,55.0,3.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,False,True,65.0,1.0,64.0,1.0,1.0,21.666666666666668,65.0,55-64,1,1,0
35149.08,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
3961.46,0.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
1027.74,0.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
10438.26,0.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,1.0,0.0,1.0,0.0,0.0,1.0,1.0,75+,0,0,0
7341.04,0.0,62.0,4.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,14.0,0.0,14.0,0.0,0.0,3.5,14.0,55-64,1,0,0
3733.55,0.0,72.0,1.0,20.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,25.0,0.0,25.0,0.0,0.0,25.0,25.0,65-74,1,0,0
4757.84,0.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
2952.29,0.0,71.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,9.0,0.0,9.0,0.0,0.0,4.5,9.0,65-74,1,0,0
5032.45,0.0,75.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,3.0,0.0,3.0,0.0,0.0,1.5,3.0,75+,0,0,0
3054.64,0.0,63.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,10.0,0.0,10.0,0.0,0.0,2.5,10.0,55-64,1,0,0
3112.54,0.0,61.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,8.0,0.0,8.0,0.0,0.0,2.0,8.0,55-64,1,0,0
5868.55,0.0,77.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,14.0,0.0,14.0,0.0,0.0,14.0,14.0,75+,1,0,0
3993.9,0.0,76.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,9.0,0.0,9.0,0.0,0.0,4.5,9.0,75+,1,0,0
3355.6,0.0,78.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,3.0,0.0,3.0,0.0,0.0,1.5,3.0,75+,0,0,0
3961.46,0.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
17861.36,0.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
3830.53,0.0,59.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,False,True,16.0,12.0,4.0,12.0,0.0,8.0,16.0,55-64,1,0,0
1992.86,0.0,79.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,3.0,0.0,3.0,0.0,0.0,1.5,3.0,75+,0,0,0
1559.58,0.0,60.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,6.0,0.0,6.0,0.0,0.0,2.0,6.0,55-64,1,0,0
718.05,0.0,58.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,23.0,0.0,23.0,0.0,0.0,7.666666666666667,23.0,55-64,1,0,0
3961.46,0.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
3800.15,0.0,79.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,5.0,0.0,5.0,0.0,0.0,1.6666666666666667,5.0,75+,1,0,0
3961.46,0.0,67.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,27.0,0.0,27.0,0.0,0.0,27.0,27.0,65-74,1,0,0
2131.09,0.0,88.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,4.0,0.0,4.0,0.0,0.0,2.0,4.0,75+,0,0,0
3961.46,0.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
17861.36,0.0,81.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,16.0,0.0,16.0,0.0,0.0,16.0,16.0,75+,1,0,0
3961.46,0.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
2057.39,0.0,68.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,8.0,0.0,8.0,0.0,0.0,8.0,8.0,65-74,1,0,0
